spp,t_c,block,sample,type,date,pre_post,time,Mod Int,Det Gain,Sat Flash Int,Sat PW,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Actinic Mode,Actinic Dur,Ke,Kq,PAR Corr,F',Fm',yield,ETR,PAR,Temp
PB,T,B,4,1p Y(II),9/2/16,pre,9:11:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,439,1634,0.731,36.8,120,25
PB,T,B,5,1p Y(II),9/2/16,pre,9:11:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,573,2471,0.768,38.7,120,25
PB,T,B,6,1p Y(II),9/2/16,pre,9:12:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,313,1140,0.725,36.5,120,25
PB,T,B,7,1p Y(II),9/2/16,pre,9:12:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,504,1753,0.712,35.8,120,25
PB,T,B,8,1p Y(II),9/2/16,pre,9:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,151,549,0.724,36.4,120,25
PB,T,A,1,1p Y(II),9/2/16,pre,9:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,769,3016,0.745,37.5,120,25
PB,T,A,2,1p Y(II),9/2/16,pre,9:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,366,1476,0.752,37.8,120,25
PB,T,A,3,1p Y(II),9/2/16,pre,9:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,611,2035,0.699,35.2,120,25
PB,T,A,4,1p Y(II),9/2/16,pre,9:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,212,637,0.667,33.6,120,25
PB,T,A,5,1p Y(II),9/2/16,pre,9:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,981,2934,0.665,33.5,120,25
PB,T,A,6,1p Y(II),9/2/16,pre,9:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,714,2869,0.751,37.8,120,25
PB,T,A,7,1p Y(II),9/2/16,pre,9:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1055,2980,0.645,32.5,120,25
PB,T,A,8,1p Y(II),9/2/16,pre,9:18:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,910,2662,0.658,33.1,120,25
PB,T,B,1,1p Y(II),9/2/16,post,11:04:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,457,1746,0.738,37.1,120,25
PB,T,B,2,1p Y(II),9/2/16,post,11:04:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,287,1264,0.772,38.9,120,25
PB,T,B,3,1p Y(II),9/2/16,post,11:04:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,283,896,0.684,34.4,120,25
PB,T,B,4,1p Y(II),9/2/16,post,11:05:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,880,3291,0.732,36.8,120,25
PB,T,B,5,1p Y(II),9/2/16,post,11:05:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,294,1072,0.725,36.5,120,25
PB,T,B,6,1p Y(II),9/2/16,post,11:05:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,515,2089,0.753,37.9,120,25
PB,T,B,7,1p Y(II),9/2/16,post,11:06:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,234,957,0.755,38,120,25
PB,T,B,8,1p Y(II),9/2/16,post,11:06:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,416,1535,0.728,36.6,120,25
PB,C,B,1,1p Y(II),9/2/16,na,11:52:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,507,1302,0.61,30.7,120,25
PB,C,B,2,1p Y(II),9/2/16,na,11:52:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,704,1954,0.639,32.1,120,25
PB,C,B,3,1p Y(II),9/2/16,na,11:52:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,841,2331,0.639,32.1,120,25
PB,C,B,4,1p Y(II),9/2/16,na,11:52:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,409,1249,0.672,33.8,120,25
PB,C,B,5,1p Y(II),9/2/16,na,11:52:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,713,2398,0.702,35.3,120,25
PB,C,B,6,1p Y(II),9/2/16,na,11:52:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,543,1693,0.679,34.2,120,25
PB,C,B,7,1p Y(II),9/2/16,na,11:53:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1063,3019,0.647,32.6,120,25
PB,C,B,8,1p Y(II),9/2/16,na,11:53:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,698,1860,0.624,31.4,120,25
PB,C,A,1,1p Y(II),9/2/16,na,11:58:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,698,1873,0.627,31.5,120,25
PB,C,A,2,1p Y(II),9/2/16,na,11:58:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,264,717,0.631,31.8,120,25
PB,C,A,3,1p Y(II),9/2/16,na,11:58:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,551,1624,0.66,33.2,120,25
PB,C,A,4,1p Y(II),9/2/16,na,11:58:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,332,794,0.581,29.2,120,25
PB,C,A,5,1p Y(II),9/2/16,na,11:59:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,366,1171,0.687,34.6,120,25
PB,C,A,6,1p Y(II),9/2/16,na,11:59:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,183,507,0.639,32.1,120,25
PB,C,A,7,1p Y(II),9/2/16,na,11:59:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,637,1773,0.64,32.2,120,25
PB,C,A,8,1p Y(II),9/2/16,na,11:59:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1247,3011,0.585,29.4,120,25
PB,T,A,1,1p Y(II),9/2/16,post,12:06:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,604,2009,0.699,35.2,120,25
PB,T,A,2,1p Y(II),9/2/16,post,12:06:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,240,871,0.724,36.4,120,25
PB,T,A,3,1p Y(II),9/2/16,post,12:06:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,577,1919,0.699,35.2,120,25
PB,T,A,4,1p Y(II),9/2/16,post,12:06:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,266,774,0.656,33,120,25
PB,T,A,5,1p Y(II),9/2/16,post,12:06:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,724,2557,0.716,36,120,25
PB,T,A,6,1p Y(II),9/2/16,post,12:07:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,947,2877,0.67,33.7,120,25
PB,T,A,7,1p Y(II),9/2/16,post,12:07:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,545,1989,0.725,36.5,120,25
PB,T,A,8,1p Y(II),9/2/16,post,12:07:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,204,614,0.667,33.6,120,25
SF,T,A,1,1p Y(II),8/24/16,pre,11:09:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,595,2370,0.748,37.6,120,25
SF,T,A,2,1p Y(II),8/24/16,pre,11:09:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1052,3343,0.685,34.5,120,25
SF,T,A,3,1p Y(II),8/24/16,pre,11:09:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,529,1990,0.734,36.9,120,25
SF,T,A,4,1p Y(II),8/24/16,pre,11:09:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,398,1446,0.724,36.4,120,25
SF,T,A,5,1p Y(II),8/24/16,pre,11:09:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,374,1606,0.767,38.6,120,25
SF,T,A,6,1p Y(II),8/24/16,pre,11:10:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,157,656,0.76,38.3,120,25
SF,T,A,7,1p Y(II),8/24/16,pre,11:10:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,496,1994,0.751,37.8,120,25
SF,T,A,8,1p Y(II),8/24/16,pre,11:10:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,618,2391,0.741,37.3,120,25
SF,T,B,1,1p Y(II),8/24/16,pre,11:23:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,243,1109,0.78,39.3,120,25
SF,T,B,2,1p Y(II),8/24/16,pre,11:23:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,560,2355,0.762,38.4,120,25
SF,T,B,3,1p Y(II),8/24/16,pre,11:23:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,165,740,0.777,39.1,120,25
SF,T,B,4,1p Y(II),8/24/16,pre,11:24:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,306,1273,0.759,38.2,120,25
SF,T,B,5,1p Y(II),8/24/16,pre,11:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,463,1817,0.745,37.5,120,25
SF,T,B,6,1p Y(II),8/24/16,pre,11:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,983,3543,0.722,36.3,120,25
SF,T,B,7,1p Y(II),8/24/16,pre,11:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,128,271,0.527,26.5,120,25
SF,T,B,8,1p Y(II),8/24/16,pre,11:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,549,2339,0.765,38.5,120,25
SF,C,B,1,1p Y(II),8/24/16,na,11:30:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,921,3124,0.705,35.5,120,25
SF,C,B,2,1p Y(II),8/24/16,na,11:30:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,704,2261,0.688,34.6,120,25
SF,C,B,3,1p Y(II),8/24/16,na,11:30:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,165,687,0.759,38.2,120,25
SF,C,B,4,1p Y(II),8/24/16,na,11:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,650,2549,0.744,37.4,120,25
SF,C,B,5,1p Y(II),8/24/16,na,11:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,200,746,0.731,36.8,120,25
SF,C,B,6,1p Y(II),8/24/16,na,11:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,162,649,0.75,37.8,120,25
SF,C,B,7,1p Y(II),8/24/16,na,11:31:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,379,1658,0.771,38.8,120,25
SF,C,B,8,1p Y(II),8/24/16,na,11:32:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,400,1637,0.755,38,120,25
SF,C,A,1,1p Y(II),8/24/16,na,11:41:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,570,1911,0.701,35.3,120,25
SF,C,A,2,1p Y(II),8/24/16,na,11:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,613,1801,0.659,33.2,120,25
SF,C,A,3,1p Y(II),8/24/16,na,11:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,417,1815,0.77,38.8,120,25
SF,C,A,4,1p Y(II),8/24/16,na,11:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,357,1163,0.693,34.9,120,25
SF,C,A,5,1p Y(II),8/24/16,na,11:42:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,750,3050,0.754,37.9,120,25
SF,C,A,6,1p Y(II),8/24/16,na,11:43:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,657,2493,0.736,37,120,25
SF,C,A,7,1p Y(II),8/24/16,na,11:43:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,265,1091,0.757,38.1,120,25
SF,C,A,8,1p Y(II),8/24/16,na,11:43:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1305,3560,0.633,31.8,120,25
SF,T,B,1,1p Y(II),8/24/16,post,14:46:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,303,1257,0.758,38.1,120,25
SF,T,B,2,1p Y(II),8/24/16,post,14:46:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,235,1132,0.792,39.9,120,25
SF,T,B,3,1p Y(II),8/24/16,post,14:46:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,968,3585,0.729,36.7,120,25
SF,T,B,4,1p Y(II),8/24/16,post,14:47:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,166,732,0.773,38.9,120,25
SF,T,B,5,1p Y(II),8/24/16,post,14:47:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,314,1474,0.786,39.6,120,25
SF,T,B,6,1p Y(II),8/24/16,post,14:47:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,742,3303,0.775,39,120,25
SF,T,B,7,1p Y(II),8/24/16,post,14:47:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,688,2041,0.662,33.3,120,25
SF,T,B,8,1p Y(II),8/24/16,post,14:47:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,390,1829,0.786,39.6,120,25
SF,T,A,1,1p Y(II),8/24/16,post,15:16:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,389,1868,0.791,39.8,120,25
SF,T,A,2,1p Y(II),8/24/16,post,15:16:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,344,1669,0.793,39.9,120,25
SF,T,A,3,1p Y(II),8/24/16,post,15:16:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,638,2987,0.786,39.6,120,25
SF,T,A,4,1p Y(II),8/24/16,post,15:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,420,1992,0.789,39.7,120,25
SF,T,A,5,1p Y(II),8/24/16,post,15:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,307,1461,0.789,39.7,120,25
SF,T,A,6,1p Y(II),8/24/16,post,15:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,295,1389,0.787,39.6,120,25
SF,T,A,7,1p Y(II),8/24/16,post,15:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,752,3033,0.752,37.8,120,25
SF,T,A,8,1p Y(II),8/24/16,post,15:17:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,435,1920,0.773,38.9,120,25
SF,T,B,1,1p Y(II),8/26/16,pre,8:27:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,174,638,0.727,36.6,120,25
SF,T,B,2,1p Y(II),8/26/16,pre,8:27:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,489,1926,0.746,37.5,120,25
SF,T,B,3,1p Y(II),8/26/16,pre,8:28:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,172,588,0.707,35.6,120,25
SF,T,B,4,1p Y(II),8/26/16,pre,8:28:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,424,1696,0.75,37.8,120,25
SF,T,B,5,1p Y(II),8/26/16,pre,8:28:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,568,2140,0.734,36.9,120,25
SF,T,B,6,1p Y(II),8/26/16,pre,8:29:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,691,2581,0.732,36.8,120,25
SF,T,B,7,1p Y(II),8/26/16,pre,8:29:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,515,888,0.42,21.1,120,25
SF,T,B,8,1p Y(II),8/26/16,pre,8:29:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,121,455,0.734,36.9,120,25
SF,T,A,1,1p Y(II),8/26/16,pre,8:39:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,346,1238,0.72,36.2,120,25
SF,T,A,2,1p Y(II),8/26/16,pre,8:39:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,935,3244,0.711,35.8,120,25
SF,T,A,3,1p Y(II),8/26/16,pre,8:39:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,149,504,0.704,35.4,120,25
SF,T,A,4,1p Y(II),8/26/16,pre,8:40:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,604,1354,0.553,27.8,120,25
SF,T,A,5,1p Y(II),8/26/16,pre,8:40:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1009,3256,0.69,34.7,120,25
SF,T,A,6,1p Y(II),8/26/16,pre,8:40:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,214,799,0.732,36.8,120,25
SF,T,A,7,1p Y(II),8/26/16,pre,8:40:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1043,3358,0.689,34.7,120,25
SF,T,A,8,1p Y(II),8/26/16,pre,8:41:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,1397,3547,0.606,30.5,120,25
SF,C,A,1,1p Y(II),8/26/16,na,13:01:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,766,2995,0.744,37.4,120,25
SF,C,A,2,1p Y(II),8/26/16,na,13:01:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,564,1945,0.71,35.7,120,25
SF,C,A,3,1p Y(II),8/26/16,na,13:01:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,538,2119,0.746,37.5,120,25
SF,C,A,4,1p Y(II),8/26/16,na,13:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,747,2448,0.694,34.9,120,25
SF,C,A,5,1p Y(II),8/26/16,na,13:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,542,1887,0.712,35.8,120,25
SF,C,A,6,1p Y(II),8/26/16,na,13:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,302,1297,0.767,38.6,120,25
SF,C,A,7,1p Y(II),8/26/16,na,13:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,337,1355,0.751,37.8,120,25
SF,C,A,8,1p Y(II),8/26/16,na,13:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,876,3496,0.749,37.7,120,25
SF,C,B,1,1p Y(II),8/26/16,na,13:07:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,655,2446,0.732,36.8,120,25
SF,C,B,2,1p Y(II),8/26/16,na,13:07:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,206,826,0.75,37.8,120,25
SF,C,B,3,1p Y(II),8/26/16,na,13:08:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,755,2875,0.737,37.1,120,25
SF,C,B,4,1p Y(II),8/26/16,na,13:08:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,459,1882,0.756,38.1,120,25
SF,C,B,5,1p Y(II),8/26/16,na,13:08:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,469,1616,0.709,35.7,120,25
SF,C,B,6,1p Y(II),8/26/16,na,13:08:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,774,3160,0.755,38,120,25
SF,C,B,7,1p Y(II),8/26/16,na,13:08:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,307,1248,0.754,37.9,120,25
SF,C,B,8,1p Y(II),8/26/16,na,13:08:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,567,2345,0.758,38.1,120,25
SF,T,A,1,1p Y(II),8/26/16,post,13:20:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,338,1606,0.789,39.7,120,25
SF,T,A,2,1p Y(II),8/26/16,post,13:20:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,589,2702,0.782,39.4,120,25
SF,T,A,3,1p Y(II),8/26/16,post,13:20:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,356,1337,0.733,36.9,120,25
SF,T,A,4,1p Y(II),8/26/16,post,13:20:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,806,2565,0.685,34.5,120,25
SF,T,A,5,1p Y(II),8/26/16,post,13:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,772,3191,0.758,38.1,120,25
SF,T,A,6,1p Y(II),8/26/16,post,13:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,683,2816,0.757,38.1,120,25
SF,T,A,7,1p Y(II),8/26/16,post,13:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,700,2771,0.747,37.6,120,25
SF,T,A,8,1p Y(II),8/26/16,post,13:21:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,714,2755,0.74,37.2,120,25
SF,T,B,1,1p Y(II),8/26/16,post,13:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,262,776,0.662,33.3,120,25
SF,T,B,2,1p Y(II),8/26/16,post,13:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,119,367,0.675,34,120,25
SF,T,B,3,1p Y(II),8/26/16,post,13:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,231,834,0.723,36.4,120,25
SF,T,B,4,1p Y(II),8/26/16,post,13:25:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,621,2328,0.733,36.9,120,25
SF,T,B,5,1p Y(II),8/26/16,post,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,360,1285,0.719,36.2,120,25
SF,T,B,6,1p Y(II),8/26/16,post,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,190,585,0.675,34,120,25
SF,T,B,7,1p Y(II),8/26/16,post,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,861,1786,0.517,26,120,25
SF,T,B,8,1p Y(II),8/26/16,post,13:26:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,582,2232,0.739,37.2,120,25
SF,T,B,1,1p Y(II),8/29/16,pre,10:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,124,417,0.702,35.3,120,25
SF,T,B,2,1p Y(II),8/29/16,pre,10:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,118,294,0.598,30.1,120,25
SF,T,B,3,1p Y(II),8/29/16,pre,10:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,136,481,0.717,36.1,120,25
SF,T,B,4,1p Y(II),8/29/16,pre,10:13:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,202,654,0.691,34.8,120,25
SF,T,B,5,1p Y(II),8/29/16,pre,10:14:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,541,2017,0.731,36.8,120,25
SF,T,B,6,1p Y(II),8/29/16,pre,10:14:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,350,1053,0.667,33.6,120,25
SF,T,B,7,1p Y(II),8/29/16,pre,10:14:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,452,925,0.511,25.7,120,25
SF,T,B,8,1p Y(II),8/29/16,pre,10:15:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,235,747,0.685,34.5,120,25
SF,T,A,1,1p Y(II),8/29/16,pre,10:48:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,295,930,0.682,34.3,120,25
SF,T,A,2,1p Y(II),8/29/16,pre,10:48:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,381,1436,0.734,36.9,120,25
SF,T,A,3,1p Y(II),8/29/16,pre,10:49:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,190,735,0.741,37.3,120,25
SF,T,A,4,1p Y(II),8/29/16,pre,10:49:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,457,980,0.533,26.8,120,25
SF,T,A,5,1p Y(II),8/29/16,pre,10:49:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,382,1156,0.669,33.7,120,25
SF,T,A,6,1p Y(II),8/29/16,pre,10:49:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,282,874,0.677,34.1,120,25
SF,T,A,7,1p Y(II),8/29/16,pre,10:49:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,502,1843,0.727,36.6,120,25
SF,T,A,8,1p Y(II),8/29/16,pre,10:49:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,305,1146,0.733,36.9,120,25
SF,T,B,1,1p Y(II),8/29/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,723,2408,0.699,35.2,120,25
SF,T,B,2,1p Y(II),8/29/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,253,806,0.686,34.5,120,25
SF,T,B,3,1p Y(II),8/29/16,post,12:02:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,211,827,0.744,37.4,120,25
SF,T,B,4,1p Y(II),8/29/16,post,12:03:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,800,2985,0.731,36.8,120,25
SF,T,B,5,1p Y(II),8/29/16,post,12:03:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,240,802,0.7,35.2,120,25
SF,T,B,6,1p Y(II),8/29/16,post,12:03:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,461,1696,0.728,36.6,120,25
SF,T,B,7,1p Y(II),8/29/16,post,12:03:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,161,339,0.525,26.4,120,25
SF,T,B,8,1p Y(II),8/29/16,post,12:03:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,235,885,0.734,36.9,120,25
SF,T,A,1,1p Y(II),8/29/16,post,12:34:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,371,1562,0.762,38.4,120,25
SF,T,A,2,1p Y(II),8/29/16,post,12:34:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,827,1998,0.586,29.5,120,25
SF,T,A,3,1p Y(II),8/29/16,post,12:35:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,149,590,0.747,37.6,120,25
SF,T,A,4,1p Y(II),8/29/16,post,12:35:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,284,1314,0.783,39.4,120,25
SF,T,A,5,1p Y(II),8/29/16,post,12:35:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,378,1658,0.772,38.9,120,25
SF,T,A,6,1p Y(II),8/29/16,post,12:35:00,50,4,75,1,Standard,Off,50,5,Off,1,0.5,0.84,1,372,1467,0.746,37.5,120,25
